20220607 133200;1.069610;1.069690;1.069600;1.069680;0
20220607 133300;1.069670;1.069680;1.069650;1.069670;0
20220607 133400;1.069660;1.069660;1.069490;1.069500;0
20220607 133500;1.069510;1.069590;1.069500;1.069580;0
20220607 133600;1.069580;1.069630;1.069560;1.069630;0
20220607 133700;1.069620;1.069700;1.069620;1.069660;0
20220607 133800;1.069660;1.069680;1.069530;1.069540;0
20220607 133900;1.069560;1.069570;1.069530;1.069550;0
20220607 134000;1.069560;1.069560;1.069530;1.069550;0
20220607 134100;1.069540;1.069570;1.069510;1.069550;0
20220607 134200;1.069560;1.069580;1.069550;1.069570;0
20220607 134300;1.069610;1.069860;1.069610;1.069860;0
20220607 134400;1.069830;1.069830;1.069720;1.069760;0
20220607 134500;1.069770;1.069820;1.069640;1.069680;0
20220607 134600;1.069670;1.069680;1.069600;1.069610;0
20220607 134700;1.069620;1.069630;1.069530;1.069540;0
20220607 134800;1.069550;1.069640;1.069550;1.069630;0
20220607 134900;1.069640;1.069710;1.069610;1.069710;0
20220607 135000;1.069700;1.069700;1.069630;1.069650;0
20220607 135100;1.069660;1.069670;1.069620;1.069670;0
20220607 135200;1.069680;1.069800;1.069680;1.069730;0
20220607 135300;1.069740;1.069760;1.069640;1.069640;0
20220607 135400;1.069670;1.069680;1.069570;1.069590;0
20220607 135500;1.069580;1.069640;1.069530;1.069540;0
20220607 135600;1.069510;1.069510;1.069430;1.069440;0
20220607 135700;1.069440;1.069500;1.069430;1.069500;0
20220607 135800;1.069480;1.069630;1.069480;1.069520;0
20220607 135900;1.069530;1.069530;1.069460;1.069460;0
20220607 140000;1.069460;1.069470;1.069300;1.069350;0
20220607 140100;1.069360;1.069490;1.069360;1.069490;0
20220607 140200;1.069500;1.069590;1.069500;1.069590;0
20220607 140300;1.069540;1.069570;1.069510;1.069510;0
20220607 140400;1.069510;1.069590;1.069430;1.069580;0
20220607 140500;1.069570;1.069630;1.069570;1.069630;0
20220607 140600;1.069620;1.069650;1.069580;1.069640;0
20220607 140700;1.069630;1.069770;1.069620;1.069750;0
20220607 140800;1.069740;1.069850;1.069720;1.069850;0
20220607 140900;1.069890;1.070070;1.069890;1.070050;0
20220607 141000;1.070060;1.070150;1.070040;1.070100;0
20220607 141100;1.070110;1.070200;1.070110;1.070200;0
20220607 141200;1.070190;1.070260;1.070190;1.070260;0
20220607 141300;1.070220;1.070350;1.070200;1.070350;0
20220607 141400;1.070370;1.070460;1.070280;1.070450;0
20220607 141500;1.070450;1.070540;1.070410;1.070440;0
20220607 141600;1.070460;1.070640;1.070450;1.070530;0
20220607 141700;1.070510;1.070660;1.070500;1.070540;0
20220607 141800;1.070540;1.070620;1.070430;1.070620;0
20220607 141900;1.070580;1.070620;1.070560;1.070610;0
20220607 142000;1.070590;1.070670;1.070480;1.070630;0
20220607 142100;1.070630;1.070630;1.070570;1.070600;0
20220607 142200;1.070620;1.070630;1.070600;1.070610;0
20220607 142300;1.070600;1.070600;1.070480;1.070500;0
20220607 142400;1.070510;1.070620;1.070460;1.070620;0
20220607 142500;1.070610;1.070660;1.070590;1.070660;0
20220607 142600;1.070630;1.070750;1.070620;1.070660;0
20220607 142700;1.070660;1.070730;1.070640;1.070730;0
20220607 142800;1.070730;1.070770;1.070690;1.070760;0
20220607 142900;1.070730;1.070780;1.070700;1.070770;0
20220607 143000;1.070760;1.070830;1.070750;1.070780;0
20220607 143100;1.070790;1.071110;1.070720;1.070960;0
20220607 143200;1.070990;1.071170;1.070960;1.071160;0
20220607 143300;1.071130;1.071210;1.071110;1.071150;0
20220607 143400;1.071140;1.071240;1.071100;1.071130;0
20220607 143500;1.071120;1.071410;1.071090;1.071410;0
20220607 143600;1.071400;1.071420;1.071110;1.071220;0
20220607 143700;1.071200;1.071230;1.070970;1.070980;0
20220607 143800;1.071000;1.071170;1.071000;1.071150;0
20220607 143900;1.071150;1.071270;1.071140;1.071250;0
20220607 144000;1.071250;1.071250;1.071060;1.071170;0
20220607 144100;1.071160;1.071200;1.071090;1.071160;0
20220607 144200;1.071190;1.071210;1.071110;1.071120;0
20220607 144300;1.071110;1.071200;1.071100;1.071150;0
20220607 144400;1.071120;1.071150;1.071040;1.071150;0
20220607 144500;1.071130;1.071160;1.071050;1.071050;0
20220607 144600;1.071040;1.071200;1.071040;1.071120;0
20220607 144700;1.071110;1.071160;1.070900;1.070910;0
20220607 144800;1.070920;1.070960;1.070810;1.070830;0
20220607 144900;1.070820;1.070980;1.070800;1.070880;0
20220607 145000;1.070880;1.070880;1.070800;1.070810;0
20220607 145100;1.070790;1.070930;1.070740;1.070880;0
20220607 145200;1.070910;1.070910;1.070690;1.070720;0
20220607 145300;1.070730;1.070800;1.070710;1.070770;0
20220607 145400;1.070780;1.070780;1.070620;1.070690;0
20220607 145500;1.070680;1.070690;1.070620;1.070620;0
20220607 145600;1.070610;1.070620;1.070560;1.070570;0
20220607 145700;1.070560;1.070610;1.070560;1.070590;0
20220607 145800;1.070580;1.070680;1.070570;1.070650;0
20220607 145900;1.070670;1.070780;1.070630;1.070730;0
20220607 150000;1.070720;1.070840;1.070720;1.070840;0
20220607 150100;1.070830;1.070860;1.070780;1.070800;0
20220607 150200;1.070830;1.070870;1.070720;1.070720;0
20220607 150300;1.070720;1.070720;1.070630;1.070690;0
20220607 150400;1.070720;1.070730;1.070630;1.070650;0
20220607 150500;1.070650;1.070740;1.070600;1.070610;0
20220607 150600;1.070620;1.070720;1.070610;1.070630;0
20220607 150700;1.070630;1.070700;1.070630;1.070640;0
20220607 150800;1.070650;1.070740;1.070650;1.070740;0
20220607 150900;1.070740;1.070950;1.070740;1.070910;0
20220607 151000;1.070930;1.070930;1.070790;1.070790;0
20220607 151100;1.070810;1.070810;1.070750;1.070760;0
20220607 151200;1.070730;1.070750;1.070670;1.070690;0
20220607 151300;1.070680;1.070700;1.070640;1.070640;0
20220607 151400;1.070650;1.070730;1.070640;1.070730;0
20220607 151500;1.070730;1.070740;1.070680;1.070720;0
20220607 151600;1.070720;1.070780;1.070710;1.070780;0
20220607 151700;1.070780;1.070810;1.070760;1.070790;0
20220607 151800;1.070800;1.070800;1.070690;1.070700;0
20220607 151900;1.070710;1.070770;1.070670;1.070770;0
20220607 152000;1.070760;1.070820;1.070660;1.070660;0
20220607 152100;1.070620;1.070710;1.070530;1.070600;0
20220607 152200;1.070590;1.070780;1.070590;1.070740;0
20220607 152300;1.070750;1.070750;1.070650;1.070690;0
20220607 152400;1.070690;1.070760;1.070610;1.070750;0
20220607 152500;1.070760;1.070770;1.070640;1.070690;0
20220607 152600;1.070690;1.070730;1.070620;1.070640;0
20220607 152700;1.070660;1.070670;1.070550;1.070600;0
20220607 152800;1.070610;1.070670;1.070570;1.070580;0
20220607 152900;1.070590;1.070680;1.070540;1.070650;0
20220607 153000;1.070640;1.070820;1.070570;1.070820;0
20220607 153100;1.070830;1.070950;1.070800;1.070810;0
20220607 153200;1.070830;1.070960;1.070820;1.070900;0
20220607 153300;1.070900;1.070920;1.070870;1.070920;0
20220607 153400;1.070900;1.071000;1.070900;1.070990;0
20220607 153500;1.070990;1.071060;1.070960;1.071040;0
20220607 153600;1.071030;1.071080;1.071010;1.071030;0
20220607 153700;1.071040;1.071200;1.071030;1.071190;0
20220607 153800;1.071180;1.071220;1.071150;1.071150;0
20220607 153900;1.071140;1.071170;1.071070;1.071170;0
20220607 154000;1.071170;1.071170;1.071000;1.071000;0
20220607 154100;1.071010;1.071010;1.070920;1.070950;0
20220607 154200;1.070960;1.071020;1.070960;1.070990;0
20220607 154300;1.071010;1.071010;1.070960;1.070990;0
20220607 154400;1.070980;1.070990;1.070950;1.070970;0
20220607 154500;1.070970;1.070970;1.070830;1.070940;0
20220607 154600;1.070950;1.070950;1.070850;1.070850;0
20220607 154700;1.070830;1.070910;1.070830;1.070840;0
20220607 154800;1.070850;1.070850;1.070800;1.070820;0
20220607 154900;1.070830;1.070910;1.070820;1.070830;0
20220607 155000;1.070810;1.070910;1.070800;1.070840;0
20220607 155100;1.070850;1.070910;1.070840;1.070860;0
20220607 155200;1.070870;1.070910;1.070850;1.070890;0
20220607 155300;1.070890;1.070890;1.070790;1.070830;0
20220607 155400;1.070820;1.070900;1.070820;1.070900;0
20220607 155500;1.070910;1.070990;1.070850;1.070990;0
20220607 155600;1.070980;1.070980;1.070760;1.070760;0
20220607 155700;1.070760;1.070870;1.070750;1.070860;0
20220607 155800;1.070850;1.070850;1.070700;1.070850;0
20220607 155900;1.070850;1.070860;1.070740;1.070790;0
20220607 160000;1.070790;1.070790;1.070670;1.070780;0
20220607 160100;1.070770;1.070840;1.070770;1.070820;0
20220607 160200;1.070810;1.070820;1.070730;1.070730;0
20220607 160300;1.070720;1.070730;1.070620;1.070630;0
20220607 160400;1.070600;1.070620;1.070590;1.070600;0
20220607 160500;1.070600;1.070620;1.070600;1.070610;0
20220607 160600;1.070600;1.070610;1.070570;1.070580;0
20220607 160700;1.070580;1.070580;1.070470;1.070470;0
20220607 160800;1.070480;1.070570;1.070480;1.070570;0
20220607 160900;1.070580;1.070590;1.070550;1.070550;0
20220607 161000;1.070520;1.070540;1.070510;1.070540;0
20220607 161100;1.070550;1.070570;1.070540;1.070560;0
20220607 161200;1.070570;1.070610;1.070560;1.070610;0
20220607 161300;1.070600;1.070620;1.070600;1.070600;0
20220607 161400;1.070610;1.070630;1.070610;1.070610;0
20220607 161500;1.070610;1.070650;1.070600;1.070650;0
20220607 161600;1.070650;1.070670;1.070640;1.070670;0
20220607 161700;1.070640;1.070680;1.070640;1.070680;0
20220607 161800;1.070660;1.070680;1.070660;1.070680;0
20220607 161900;1.070680;1.070680;1.070680;1.070680;0
20220607 162000;1.070690;1.070720;1.070680;1.070700;0
20220607 162100;1.070710;1.070710;1.070700;1.070710;0
20220607 162200;1.070670;1.070690;1.070670;1.070690;0
20220607 162300;1.070690;1.070720;1.070690;1.070720;0
20220607 162400;1.070740;1.070770;1.070740;1.070770;0
20220607 162500;1.070770;1.070820;1.070770;1.070810;0
20220607 162600;1.070830;1.070830;1.070760;1.070760;0
20220607 162700;1.070740;1.070770;1.070740;1.070770;0
20220607 162800;1.070730;1.070730;1.070690;1.070700;0
20220607 162900;1.070690;1.070700;1.070470;1.070470;0
20220607 163000;1.070490;1.070610;1.070490;1.070610;0
20220607 163100;1.070600;1.070600;1.070530;1.070540;0
20220607 163200;1.070560;1.070600;1.070560;1.070600;0
20220607 163300;1.070590;1.070590;1.070550;1.070560;0
20220607 163400;1.070560;1.070600;1.070550;1.070600;0
20220607 163500;1.070610;1.070610;1.070580;1.070590;0
20220607 163600;1.070590;1.070620;1.070590;1.070590;0
20220607 163700;1.070600;1.070600;1.070580;1.070580;0
20220607 163800;1.070550;1.070550;1.070540;1.070540;0
20220607 163900;1.070540;1.070550;1.070520;1.070530;0
20220607 164000;1.070530;1.070570;1.070530;1.070570;0
20220607 164100;1.070560;1.070570;1.070560;1.070570;0
20220607 164300;1.070570;1.070570;1.070570;1.070570;0
20220607 164400;1.070560;1.070660;1.070560;1.070630;0
20220607 164500;1.070640;1.070640;1.070620;1.070640;0
20220607 164600;1.070640;1.070640;1.070620;1.070630;0
20220607 164700;1.070620;1.070620;1.070590;1.070600;0
20220607 164800;1.070570;1.070580;1.070570;1.070580;0
20220607 164900;1.070580;1.070600;1.070550;1.070560;0
20220607 165000;1.070550;1.070570;1.070540;1.070550;0
20220607 165100;1.070570;1.070580;1.070570;1.070570;0
20220607 165200;1.070560;1.070580;1.070560;1.070570;0
20220607 165300;1.070560;1.070590;1.070550;1.070590;0
20220607 165400;1.070590;1.070590;1.070590;1.070590;0
20220607 165500;1.070590;1.070600;1.070540;1.070540;0
20220607 165600;1.070550;1.070570;1.070540;1.070540;0
20220607 165700;1.070520;1.070560;1.070510;1.070530;0
20220607 165800;1.070520;1.070560;1.070390;1.070420;0
20220607 165900;1.070420;1.070430;1.070410;1.070430;0
20220607 170400;1.070430;1.070430;1.070430;1.070430;0
20220607 170500;1.070430;1.070460;1.070430;1.070430;0
20220607 170600;1.070430;1.070430;1.070430;1.070430;0
20220607 170700;1.070430;1.070480;1.070430;1.070480;0
20220607 170800;1.070430;1.070520;1.070430;1.070430;0
20220607 170900;1.070430;1.070460;1.070430;1.070430;0
20220607 171000;1.070430;1.070460;1.070430;1.070460;0
20220607 171100;1.070460;1.070540;1.070460;1.070530;0
20220607 171200;1.070500;1.070560;1.070460;1.070510;0
20220607 171300;1.070490;1.070580;1.070490;1.070510;0
20220607 171400;1.070490;1.070490;1.070470;1.070470;0
20220607 171500;1.070510;1.070510;1.070490;1.070490;0
20220607 171600;1.070480;1.070570;1.070470;1.070570;0
20220607 171700;1.070570;1.070570;1.070550;1.070550;0
20220607 171800;1.070510;1.070530;1.070510;1.070530;0
20220607 171900;1.070530;1.070540;1.070530;1.070540;0
20220607 172000;1.070530;1.070530;1.070530;1.070530;0
20220607 172200;1.070570;1.070590;1.070570;1.070580;0
20220607 172300;1.070580;1.070590;1.070580;1.070580;0
20220607 172400;1.070480;1.070640;1.070480;1.070580;0
20220607 172500;1.070580;1.070580;1.070580;1.070580;0
20220607 172600;1.070580;1.070580;1.070480;1.070530;0
20220607 172700;1.070490;1.070530;1.070490;1.070520;0
20220607 172800;1.070530;1.070530;1.070490;1.070490;0
20220607 172900;1.070530;1.070530;1.070490;1.070490;0
20220607 173000;1.070500;1.070630;1.070500;1.070630;0
20220607 173100;1.070600;1.070680;1.070600;1.070600;0
20220607 173200;1.070610;1.070610;1.070600;1.070600;0
20220607 173300;1.070640;1.070640;1.070600;1.070610;0
20220607 173400;1.070600;1.070610;1.070600;1.070610;0
20220607 173500;1.070600;1.070620;1.070600;1.070600;0
20220607 173600;1.070620;1.070690;1.070600;1.070690;0
20220607 173700;1.070610;1.070610;1.070610;1.070610;0
20220607 173800;1.070620;1.070630;1.070620;1.070620;0
20220607 173900;1.070640;1.070640;1.070620;1.070620;0
20220607 174000;1.070620;1.070630;1.070620;1.070630;0
20220607 174100;1.070670;1.070670;1.070670;1.070670;0
20220607 174200;1.070630;1.070630;1.070630;1.070630;0
20220607 174300;1.070660;1.070680;1.070660;1.070670;0
20220607 174400;1.070630;1.070630;1.070630;1.070630;0
20220607 174500;1.070670;1.070670;1.070670;1.070670;0
20220607 174600;1.070670;1.070670;1.070600;1.070600;0
20220607 174700;1.070630;1.070630;1.070590;1.070590;0
20220607 174800;1.070670;1.070690;1.070660;1.070670;0
20220607 174900;1.070660;1.070660;1.070660;1.070660;0
20220607 175000;1.070660;1.070660;1.070600;1.070620;0
20220607 175100;1.070620;1.070670;1.070620;1.070670;0
20220607 175200;1.070670;1.070680;1.070620;1.070670;0
20220607 175300;1.070670;1.070680;1.070660;1.070670;0
20220607 175400;1.070670;1.070680;1.070670;1.070680;0
20220607 175500;1.070680;1.070680;1.070630;1.070630;0
20220607 175600;1.070630;1.070640;1.070580;1.070630;0
20220607 175700;1.070630;1.070630;1.070620;1.070630;0
20220607 175800;1.070640;1.070710;1.070610;1.070670;0
20220607 175900;1.070630;1.070650;1.070450;1.070540;0
20220607 180000;1.070540;1.070620;1.070460;1.070620;0
20220607 180100;1.070620;1.070730;1.070620;1.070710;0
20220607 180200;1.070720;1.070750;1.070720;1.070720;0
20220607 180300;1.070720;1.070760;1.070660;1.070690;0
20220607 180400;1.070700;1.070720;1.070630;1.070720;0
20220607 180500;1.070680;1.070720;1.070630;1.070680;0
20220607 180600;1.070670;1.070670;1.070670;1.070670;0
20220607 180700;1.070650;1.070660;1.070630;1.070630;0
20220607 180800;1.070660;1.070690;1.070630;1.070630;0
20220607 180900;1.070640;1.070680;1.070630;1.070680;0
20220607 181000;1.070680;1.070690;1.070680;1.070690;0
20220607 181100;1.070690;1.070720;1.070690;1.070710;0
20220607 181400;1.070710;1.070710;1.070690;1.070690;0
20220607 181500;1.070700;1.070710;1.070650;1.070650;0
20220607 181600;1.070650;1.070720;1.070650;1.070710;0
20220607 181700;1.070710;1.070750;1.070700;1.070740;0
20220607 181800;1.070700;1.070700;1.070680;1.070680;0
20220607 181900;1.070680;1.070690;1.070660;1.070680;0
20220607 182000;1.070700;1.070710;1.070620;1.070640;0
20220607 182100;1.070620;1.070660;1.070580;1.070650;0
20220607 182200;1.070630;1.070650;1.070560;1.070650;0
20220607 182300;1.070670;1.070670;1.070610;1.070630;0
20220607 182400;1.070640;1.070640;1.070610;1.070620;0
20220607 182500;1.070630;1.070650;1.070620;1.070640;0
20220607 182600;1.070650;1.070660;1.070610;1.070650;0
20220607 182700;1.070630;1.070630;1.070610;1.070610;0
20220607 182800;1.070640;1.070650;1.070640;1.070650;0
20220607 182900;1.070630;1.070630;1.070610;1.070610;0
20220607 183000;1.070620;1.070640;1.070570;1.070580;0
20220607 183100;1.070570;1.070590;1.070480;1.070550;0
20220607 183200;1.070540;1.070550;1.070460;1.070460;0
20220607 183300;1.070470;1.070490;1.070430;1.070470;0
20220607 183400;1.070480;1.070530;1.070470;1.070480;0
20220607 183500;1.070480;1.070530;1.070480;1.070520;0
20220607 183600;1.070510;1.070530;1.070450;1.070510;0
20220607 183700;1.070500;1.070520;1.070430;1.070450;0
20220607 183800;1.070420;1.070420;1.070380;1.070380;0
20220607 183900;1.070400;1.070400;1.070320;1.070340;0
20220607 184000;1.070340;1.070410;1.070340;1.070400;0
20220607 184100;1.070430;1.070440;1.070400;1.070400;0
20220607 184200;1.070410;1.070420;1.070380;1.070380;0
20220607 184300;1.070370;1.070370;1.070320;1.070320;0
20220607 184400;1.070330;1.070350;1.070320;1.070330;0
20220607 184500;1.070320;1.070350;1.070320;1.070320;0
20220607 184600;1.070320;1.070330;1.070310;1.070310;0
20220607 184700;1.070290;1.070290;1.070240;1.070240;0
20220607 184800;1.070270;1.070300;1.070270;1.070300;0
20220607 184900;1.070300;1.070310;1.070270;1.070300;0
20220607 185000;1.070300;1.070360;1.070290;1.070350;0
20220607 185200;1.070340;1.070370;1.070330;1.070330;0
20220607 185300;1.070340;1.070620;1.070330;1.070610;0
20220607 185400;1.070600;1.070600;1.070520;1.070520;0
20220607 185500;1.070530;1.070670;1.070530;1.070660;0
20220607 185600;1.070640;1.070640;1.070420;1.070470;0
20220607 185700;1.070460;1.070460;1.070430;1.070430;0
20220607 185800;1.070430;1.070490;1.070390;1.070440;0
20220607 185900;1.070450;1.070490;1.070450;1.070470;0
20220607 190000;1.070510;1.070510;1.070440;1.070450;0
20220607 190100;1.070460;1.070460;1.070460;1.070460;0
20220607 190200;1.070470;1.070520;1.070440;1.070440;0
20220607 190300;1.070440;1.070440;1.070440;1.070440;0
20220607 190400;1.070440;1.070450;1.070440;1.070440;0
20220607 190500;1.070440;1.070440;1.070420;1.070430;0
20220607 190600;1.070430;1.070430;1.070410;1.070410;0
20220607 190700;1.070430;1.070450;1.070410;1.070430;0
20220607 190800;1.070430;1.070430;1.070410;1.070420;0
20220607 190900;1.070430;1.070630;1.070430;1.070530;0
20220607 191000;1.070520;1.070670;1.070510;1.070530;0
20220607 191100;1.070520;1.070530;1.070450;1.070530;0
20220607 191200;1.070520;1.070520;1.070460;1.070480;0
20220607 191300;1.070480;1.070490;1.070440;1.070470;0
20220607 191400;1.070450;1.070530;1.070450;1.070450;0
20220607 191500;1.070460;1.070510;1.070460;1.070480;0
20220607 191600;1.070470;1.070510;1.070450;1.070450;0
20220607 191700;1.070450;1.070510;1.070430;1.070490;0
20220607 191800;1.070470;1.070500;1.070460;1.070470;0
20220607 191900;1.070470;1.070540;1.070460;1.070480;0
20220607 192000;1.070480;1.070490;1.070460;1.070470;0
20220607 192100;1.070480;1.070480;1.070480;1.070480;0
20220607 192200;1.070470;1.070510;1.070470;1.070480;0
20220607 192300;1.070470;1.070470;1.070390;1.070440;0
20220607 192400;1.070460;1.070460;1.070370;1.070400;0
20220607 192500;1.070420;1.070440;1.070340;1.070340;0
20220607 192600;1.070350;1.070350;1.070230;1.070230;0
20220607 192700;1.070240;1.070240;1.070210;1.070210;0
20220607 192800;1.070230;1.070250;1.070160;1.070170;0
20220607 192900;1.070160;1.070190;1.070040;1.070070;0
20220607 193000;1.070060;1.070230;1.070060;1.070110;0
20220607 193100;1.070100;1.070160;1.070100;1.070110;0
20220607 193200;1.070140;1.070150;1.070090;1.070100;0
20220607 193300;1.070100;1.070140;1.070050;1.070070;0
20220607 193400;1.070050;1.070090;1.070050;1.070060;0
20220607 193500;1.070050;1.070060;1.070040;1.070050;0
20220607 193600;1.070020;1.070030;1.070000;1.070010;0
20220607 193700;1.070010;1.070010;1.069940;1.069980;0
20220607 193800;1.069960;1.069980;1.069950;1.069960;0
20220607 193900;1.069970;1.069970;1.069900;1.069910;0
20220607 194000;1.069910;1.069960;1.069910;1.069950;0
20220607 194100;1.069940;1.070070;1.069920;1.069980;0
20220607 194200;1.069990;1.070030;1.069950;1.069970;0
20220607 194300;1.069960;1.070080;1.069940;1.070070;0
20220607 194400;1.070070;1.070120;1.070010;1.070020;0
20220607 194500;1.070030;1.070080;1.070000;1.070050;0
20220607 194600;1.070040;1.070040;1.069910;1.069950;0
20220607 194700;1.069960;1.069980;1.069940;1.069970;0
20220607 194800;1.069960;1.070000;1.069910;1.069930;0
20220607 194900;1.069920;1.069930;1.069900;1.069910;0
20220607 195000;1.069910;1.069910;1.069860;1.069870;0
20220607 195100;1.069880;1.069890;1.069860;1.069870;0
20220607 195200;1.069880;1.069880;1.069860;1.069870;0
20220607 195300;1.069860;1.069870;1.069820;1.069850;0
20220607 195400;1.069860;1.069860;1.069810;1.069820;0
20220607 195500;1.069810;1.069870;1.069810;1.069820;0
20220607 195600;1.069820;1.069840;1.069810;1.069830;0
20220607 195700;1.069830;1.069900;1.069810;1.069830;0
20220607 195800;1.069830;1.069830;1.069630;1.069640;0
20220607 195900;1.069650;1.069720;1.069650;1.069720;0
20220607 200000;1.069750;1.069980;1.069730;1.069800;0
20220607 200100;1.069810;1.070110;1.069790;1.069860;0
20220607 200200;1.069840;1.069840;1.069730;1.069820;0
20220607 200300;1.069820;1.069870;1.069750;1.069760;0
20220607 200400;1.069770;1.069840;1.069770;1.069840;0
20220607 200500;1.069850;1.069850;1.069650;1.069670;0
20220607 200600;1.069670;1.069720;1.069590;1.069590;0
20220607 200700;1.069610;1.069660;1.069610;1.069620;0
20220607 200800;1.069610;1.069730;1.069590;1.069690;0
20220607 200900;1.069670;1.069720;1.069560;1.069620;0
20220607 201000;1.069630;1.069670;1.069590;1.069620;0
20220607 201100;1.069620;1.069660;1.069620;1.069660;0
20220607 201200;1.069650;1.069680;1.069590;1.069660;0
20220607 201300;1.069660;1.069700;1.069650;1.069690;0
20220607 201400;1.069710;1.069900;1.069710;1.069900;0
20220607 201500;1.069880;1.069880;1.069730;1.069750;0
20220607 201600;1.069750;1.069870;1.069750;1.069860;0
20220607 201700;1.069850;1.069890;1.069820;1.069880;0
20220607 201800;1.069890;1.069900;1.069830;1.069860;0
20220607 201900;1.069860;1.069890;1.069790;1.069890;0
20220607 202000;1.069880;1.069910;1.069850;1.069850;0
20220607 202100;1.069860;1.069860;1.069600;1.069650;0
20220607 202200;1.069650;1.069710;1.069620;1.069660;0
20220607 202300;1.069670;1.069700;1.069670;1.069700;0
20220607 202400;1.069710;1.069710;1.069630;1.069660;0
20220607 202500;1.069650;1.069750;1.069650;1.069680;0
20220607 202600;1.069690;1.069690;1.069640;1.069640;0
20220607 202700;1.069640;1.069640;1.069510;1.069540;0
20220607 202800;1.069550;1.069750;1.069520;1.069750;0
20220607 202900;1.069740;1.069770;1.069660;1.069660;0
20220607 203000;1.069670;1.069770;1.069670;1.069750;0
20220607 203100;1.069770;1.069770;1.069740;1.069740;0
20220607 203200;1.069750;1.069760;1.069660;1.069680;0
20220607 203300;1.069690;1.069710;1.069590;1.069590;0
20220607 203400;1.069600;1.069660;1.069600;1.069610;0
20220607 203500;1.069610;1.069670;1.069610;1.069670;0
20220607 203600;1.069660;1.069660;1.069580;1.069600;0
20220607 203700;1.069600;1.069670;1.069560;1.069660;0
20220607 203800;1.069620;1.069720;1.069610;1.069650;0
20220607 203900;1.069650;1.069670;1.069600;1.069630;0
20220607 204000;1.069660;1.069750;1.069650;1.069690;0
20220607 204100;1.069670;1.069690;1.069650;1.069680;0
20220607 204200;1.069670;1.069760;1.069650;1.069750;0
20220607 204300;1.069760;1.069840;1.069760;1.069800;0
20220607 204400;1.069800;1.069830;1.069730;1.069790;0
20220607 204500;1.069790;1.069840;1.069790;1.069820;0
20220607 204600;1.069800;1.069820;1.069720;1.069750;0
20220607 204700;1.069750;1.069780;1.069590;1.069620;0
20220607 204800;1.069630;1.069630;1.069520;1.069540;0
20220607 204900;1.069550;1.069560;1.069450;1.069450;0
20220607 205000;1.069450;1.069620;1.069440;1.069620;0
20220607 205100;1.069640;1.069760;1.069640;1.069750;0
20220607 205200;1.069740;1.069750;1.069650;1.069650;0
20220607 205300;1.069650;1.069690;1.069570;1.069640;0
20220607 205400;1.069640;1.069640;1.069120;1.069280;0
20220607 205500;1.069300;1.069660;1.069300;1.069480;0
20220607 205600;1.069480;1.069480;1.069410;1.069410;0
20220607 205700;1.069410;1.069420;1.069350;1.069370;0
20220607 205800;1.069370;1.069470;1.069370;1.069430;0
20220607 205900;1.069420;1.069440;1.069260;1.069330;0
20220607 210000;1.069300;1.069300;1.069180;1.069190;0
20220607 210100;1.069180;1.069280;1.069170;1.069240;0
20220607 210200;1.069250;1.069330;1.069220;1.069260;0
20220607 210300;1.069260;1.069280;1.069040;1.069050;0
20220607 210400;1.069050;1.069050;1.068930;1.068940;0
20220607 210500;1.068950;1.069010;1.068830;1.068890;0
20220607 210600;1.068900;1.068930;1.068700;1.068700;0
20220607 210700;1.068720;1.068720;1.068620;1.068680;0
20220607 210800;1.068670;1.068680;1.068520;1.068540;0
20220607 210900;1.068560;1.068620;1.068470;1.068620;0
20220607 211000;1.068630;1.068680;1.068450;1.068500;0
20220607 211100;1.068510;1.068730;1.068510;1.068660;0
20220607 211200;1.068670;1.068800;1.068630;1.068750;0
20220607 211300;1.068750;1.068850;1.068680;1.068730;0
20220607 211400;1.068730;1.068870;1.068730;1.068840;0
20220607 211500;1.068850;1.069090;1.068850;1.068990;0
20220607 211600;1.068990;1.069140;1.068990;1.069130;0
20220607 211700;1.069140;1.069340;1.069130;1.069310;0
20220607 211800;1.069300;1.069320;1.069040;1.069060;0
20220607 211900;1.069050;1.069220;1.069020;1.069170;0
20220607 212000;1.069180;1.069200;1.068890;1.068930;0
20220607 212100;1.068940;1.068980;1.068590;1.068670;0
20220607 212200;1.068660;1.068730;1.068540;1.068610;0
20220607 212300;1.068610;1.068620;1.068460;1.068520;0
20220607 212400;1.068530;1.068740;1.068530;1.068640;0
20220607 212500;1.068680;1.068820;1.068680;1.068690;0
20220607 212600;1.068710;1.068740;1.068660;1.068660;0
20220607 212700;1.068670;1.068690;1.068570;1.068690;0
20220607 212800;1.068710;1.068940;1.068710;1.068930;0
20220607 212900;1.068930;1.069030;1.068870;1.069000;0
20220607 213000;1.069000;1.069110;1.068950;1.069010;0
20220607 213100;1.069020;1.069160;1.068990;1.069150;0
20220607 213200;1.069150;1.069180;1.069060;1.069140;0
20220607 213300;1.069150;1.069220;1.069050;1.069220;0
20220607 213400;1.069220;1.069220;1.069040;1.069070;0
20220607 213500;1.069090;1.069140;1.069080;1.069140;0
20220607 213600;1.069140;1.069290;1.069120;1.069210;0
20220607 213700;1.069210;1.069230;1.069040;1.069050;0
20220607 213800;1.069050;1.069050;1.068920;1.069030;0
20220607 213900;1.069030;1.069100;1.068950;1.068980;0
20220607 214000;1.068990;1.069050;1.068880;1.068880;0
20220607 214100;1.068890;1.068890;1.068710;1.068730;0
20220607 214200;1.068730;1.068760;1.068630;1.068700;0
